participantId,intervalStartTime,intervalEndTime,currentLocations
578,2022-03-01 17:00:00+00:00,2022-03-01 17:15:00+00:00,"['POINT (-3366.855921141151 5265.173730073946)', 'POINT (-3613.578910626458 5444.298171857231)', 'POINT (-4032.8341350508163 5437.857949702064)', 'POINT (-4223.478618255394 5501.047318320002)']"
579,2022-03-01 07:40:00+00:00,2022-03-01 07:50:00+00:00,"['POINT (-1612.7659337843802 4919.669823464181)', 'POINT (-1962.0270585678875 5121.477443994874)', 'POINT (-2006.5418958863424 5279.064109817153)']"
579,2022-03-01 16:40:00+00:00,2022-03-01 16:50:00+00:00,"['POINT (-2010.8517708960426 5283.76492656323)', 'POINT (-1769.7639047664406 5010.018326101903)', 'POINT (-1608.45605877468 4914.969006718104)']"
580,2022-03-01 16:30:00+00:00,2022-03-01 17:35:00+00:00,"['POINT (-170.84228756724124 3790.7387811979065)', 'POINT (-451.70617257111377 3986.178619345829)', 'POINT (-485.20964768667886 4404.657171065669)', 'POINT (-874.2428265236138 4441.79734140903)', 'POINT (-866.959010223435 4859.819169905113)', 'POINT (-858.5490627042967 5279.708539681427)', 'POINT (-884.8791986532441 5698.347968242068)', 'POINT (-1205.7946441676272 5803.164808444937)', 'POINT (-1625.5622392854718 5802.235660251196)', 'POINT (-2043.8608759091096 5827.212972393293)', 'POINT (-2462.3193481866006 5854.521378551959)', 'POINT (-2882.1642287204854 5864.034704056135)', 'POINT (-3301.650715543298 5875.623096384026)', 'POINT (-3409.1418665848596 5927.283838639176)']"
580,2022-03-01 06:30:00+00:00,2022-03-01 07:40:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3105.976029630407 6248.2598028299335)', 'POINT (-3018.2684834935703 5921.695311814386)', 'POINT (-2640.2140754379834 5861.1037668103045)', 'POINT (-2221.8590799851977 5829.050990238012)', 'POINT (-1802.1829749678893 5820.341324021501)', 'POINT (-1383.7446276372598 5801.138104124603)', 'POINT (-963.8490502006484 5800.270426095179)', 'POINT (-861.0498948087426 5457.605232415379)', 'POINT (-862.660301941116 5037.782376832865)', 'POINT (-889.1069646700516 4619.019081491089)', 'POINT (-636.2874881717606 4440.501924749678)', 'POINT (-466.710892592382 4163.497045563516)', 'POINT (-307.05277005701856 3854.992730622326)', 'POINT (-180.66962008246068 3803.7757491703273)']"
581,2022-03-01 08:35:00+00:00,2022-03-01 08:45:00+00:00,"['POINT (-497.9172402093433 5662.029349780994)', 'POINT (-869.840476711381 5565.46500324791)', 'POINT (-817.3422713725962 5236.845304905742)']"
581,2022-03-01 17:25:00+00:00,2022-03-01 17:35:00+00:00,"['POINT (-826.2456539995576 5240.884421871655)', 'POINT (-874.7995147540871 5620.806309415092)', 'POINT (-489.0138575823819 5657.990232815081)']"
582,2022-03-01 06:50:00+00:00,2022-03-01 07:15:00+00:00,"['POINT (-95.17846364861066 3562.7527670847094)', 'POINT (-47.98689748369062 3958.5615534704266)', 'POINT (-160.8951148469058 4114.98846746019)', 'POINT (189.30282403182326 4167.627906110606)', 'POINT (220.60076528442963 4585.319458769036)', 'POINT (165.9018666944367 4785.290111277072)']"
582,2022-03-01 15:55:00+00:00,2022-03-01 16:20:00+00:00,"['POINT (170.74694042286592 4771.135720847398)', 'POINT (186.96578200954556 4293.2779954240705)', 'POINT (-36.11647500125976 4100.024694678742)', 'POINT (-117.26376178226764 4028.787811833341)', 'POINT (-40.14178567319611 3664.922949786071)', 'POINT (-100.02353737703987 3576.9071575143835)']"
583,2022-03-01 16:45:00+00:00,2022-03-01 17:25:00+00:00,"['POINT (-2992.288271256545 6202.617103468241)', 'POINT (-2880.906583705267 5864.03207038006)', 'POINT (-2461.0630280239648 5854.4636068503505)', 'POINT (-2042.6032594796866 5827.221851413376)', 'POINT (-1624.3047219114526 5802.217550182408)', 'POINT (-1204.5374687579838 5803.130342375536)', 'POINT (-884.7163115333274 5697.1009134290325)', 'POINT (-697.516883592402 5420.618535899568)', 'POINT (-366.862485902673 5278.582692455595)']"
583,2022-03-01 07:20:00+00:00,2022-03-01 08:05:00+00:00,"['POINT (-369.94252946578285 5263.7092311840615)', 'POINT (-665.356020610003 5385.675985873575)', 'POINT (-876.4284383885715 5633.649413394648)', 'POINT (-1140.5652608601088 5801.613852506013)', 'POINT (-1560.34898326659 5800.282027746731)', 'POINT (-1978.6143729603584 5827.673625575306)', 'POINT (-2397.4241624343886 5848.1639830183)', 'POINT (-2816.916242709719 5863.898066087868)', 'POINT (-3033.856062935649 6097.051150337594)', 'POINT (-2989.208227693435 6217.4905647397745)']"
584,2022-03-01 07:25:00+00:00,2022-03-01 07:45:00+00:00,"['POINT (-4431.323604919651 4695.8403940366825)', 'POINT (-4539.982778325261 5000.651401023232)', 'POINT (-4123.666488988295 5026.783697885753)', 'POINT (-3793.0107078496285 5125.529870553552)', 'POINT (-3833.486258970164 5506.669709232873)']"
584,2022-03-01 16:15:00+00:00,2022-03-01 16:35:00+00:00,"['POINT (-3837.636675203619 5492.86911075103)', 'POINT (-3794.626711257858 5113.487894513038)', 'POINT (-4135.800162602709 5027.411884637129)', 'POINT (-4547.368855078677 4994.670954108666)', 'POINT (-4427.173188686196 4709.640992518525)']"
585,2022-03-01 17:30:00+00:00,2022-03-01 17:45:00+00:00,"['POINT (-3588.8792873039974 6178.752204471673)', 'POINT (-3745.5382918943455 6025.112237728522)', 'POINT (-3803.5539158122433 5616.3865153448605)', 'POINT (-4114.371315827638 5745.267085235094)']"
585,2022-03-01 08:30:00+00:00,2022-03-01 08:50:00+00:00,"['POINT (-4124.780262092645 5743.086391053597)', 'POINT (-3842.7288601165087 5618.377600200483)', 'POINT (-3753.7107006916663 5986.74750894551)', 'POINT (-3565.0381728784923 6208.696936899779)', 'POINT (-3578.4703410389902 6180.93289865317)']"
586,2022-03-01 16:45:00+00:00,2022-03-01 17:00:00+00:00,"['POINT (-3837.722151176433 6367.922072582076)', 'POINT (-3754.619680138808 5982.480376595213)', 'POINT (-3847.086109013205 5618.599059412346)', 'POINT (-4124.438691699915 5663.721962555144)']"
586,2022-03-01 07:50:00+00:00,2022-03-01 08:05:00+00:00,"['POINT (-4124.780262092645 5660.153645236451)', 'POINT (-3798.740400119211 5668.070934216294)', 'POINT (-3739.438114033804 6082.48386894529)', 'POINT (-3837.380580783703 6371.4903899007695)']"
587,2022-03-01 06:30:00+00:00,2022-03-01 07:10:00+00:00,"['POINT (-389.0222599771563 5271.565401557664)', 'POINT (-665.356020610003 5385.675985873575)', 'POINT (-876.4284383885715 5633.649413394648)', 'POINT (-1140.5652608601088 5801.613852506013)', 'POINT (-1560.34898326659 5800.282027746731)', 'POINT (-1978.6143729603584 5827.673625575306)', 'POINT (-2397.4241624343886 5848.1639830183)', 'POINT (-2816.916242709719 5863.898066087868)', 'POINT (-3151.8081528722414 5921.3912424167365)']"
587,2022-03-01 16:00:00+00:00,2022-03-01 16:40:00+00:00,"['POINT (-3149.9034099651917 5907.34610112186)', 'POINT (-2681.971372206035 5861.96009623946)', 'POINT (-2263.527214953023 5831.23117717631)', 'POINT (-1843.7187532048215 5824.721308007634)', 'POINT (-1425.484648640178 5799.663051534926)', 'POINT (-1005.6144389314206 5800.419452044477)', 'POINT (-845.7198296096244 5517.14956274829)', 'POINT (-598.6678175617781 5313.636510396648)', 'POINT (-390.92700288420605 5285.610542852541)']"
589,2022-03-01 08:15:00+00:00,2022-03-01 08:20:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-676.8376767151401 5930.374060439889)']"
589,2022-03-01 17:05:00+00:00,2022-03-01 17:25:00+00:00,"['POINT (-671.8639094966109 5917.381045442618)', 'POINT (-1043.759150900755 5800.400531984516)', 'POINT (-1463.6055691057998 5798.315894511461)', 'POINT (-1621.9370786404547 5642.696752973484)', 'POINT (-1536.1066519273945 5610.237234742129)']"
590,2022-03-01 07:10:00+00:00,2022-03-01 07:55:00+00:00,"['POINT (-1873.321906160364 5782.470763252524)', 'POINT (-1433.253711419236 5799.3885002554525)', 'POINT (-1013.3883504309106 5800.415596126734)', 'POINT (-853.4493573520296 5517.979090173633)', 'POINT (-598.7792020587028 5321.409624853792)', 'POINT (-239.03671167625836 5261.517392378195)', 'POINT (-221.23172701788712 4844.167143772196)', 'POINT (94.77124647704137 4723.524559623032)', 'POINT (400.09160716896037 4590.920408686716)', 'POINT (462.0061211139331 4443.447930097371)']"
590,2022-03-01 16:25:00+00:00,2022-03-01 17:10:00+00:00,"['POINT (447.7528813037526 4446.320032225456)', 'POINT (302.6669066822219 4705.243790163338)', 'POINT (-115.50655936488091 4741.865575665977)', 'POINT (-245.88617909434512 5053.299230413033)', 'POINT (-411.7126213828982 5292.926059038198)', 'POINT (-698.6417645031895 5440.690863102726)', 'POINT (-885.8630983669339 5717.141669591021)', 'POINT (-1224.6337403438206 5803.681291340862)', 'POINT (-1644.406459885606 5802.507044280065)', 'POINT (-1859.0686663501835 5779.598661124439)']"
591,2022-03-01 15:55:00+00:00,2022-03-01 16:20:00+00:00,"['POINT (-3255.070596103328 5479.41178070503)', 'POINT (-3720.4525752295185 5444.634178277372)', 'POINT (-3790.3401407249553 5806.03486524938)', 'POINT (-3744.3230187274344 6220.289560565537)', 'POINT (-3814.105999063636 6583.818141142269)', 'POINT (-4336.655269771313 6593.426522625953)']"
591,2022-03-01 06:45:00+00:00,2022-03-01 07:15:00+00:00,"['POINT (-4344.452303596164 6594.347107643116)', 'POINT (-3827.386941761472 6583.4119320021555)', 'POINT (-3746.4461206914475 6233.399384001336)', 'POINT (-3788.9682512615004 5819.251005537255)', 'POINT (-3733.732967177565 5445.058011398981)', 'POINT (-3313.836215004279 5448.890444104912)', 'POINT (-3247.2735622784776 5478.491195687867)']"
592,2022-03-01 16:35:00+00:00,2022-03-01 16:45:00+00:00,"['POINT (-3833.6935285901764 5804.401063149466)', 'POINT (-4001.1313197300183 5622.6411758279855)', 'POINT (-4142.12632014002 5675.5864106061545)']"
592,2022-03-01 07:45:00+00:00,2022-03-01 07:55:00+00:00,"['POINT (-4136.182027840223 5680.886831690737)', 'POINT (-3798.740400119211 5668.070934216294)', 'POINT (-3839.6378208899737 5799.100642064883)']"
593,2022-03-01 07:50:00+00:00,2022-03-01 08:05:00+00:00,"['POINT (-4113.378496345067 5680.886831690737)', 'POINT (-3792.6544487121673 5564.355056214728)', 'POINT (-3478.069367172813 5445.6681644218725)', 'POINT (-3269.737745719882 5472.863932640519)']"
593,2022-03-01 16:45:00+00:00,2022-03-01 17:00:00+00:00,"['POINT (-3255.070596103328 5479.41178070503)', 'POINT (-3720.4525752295185 5444.634178277372)', 'POINT (-3988.050193820715 5623.158803983678)', 'POINT (-4128.045645961621 5674.338983626227)']"
594,2022-03-01 16:35:00+00:00,2022-03-01 16:50:00+00:00,"['POINT (-3588.8792873039974 6178.752204471673)', 'POINT (-3745.5382918943455 6025.112237728522)', 'POINT (-3803.5539158122433 5616.3865153448605)', 'POINT (-4124.192423540323 5649.194283054822)']"
594,2022-03-01 07:40:00+00:00,2022-03-01 07:55:00+00:00,"['POINT (-4136.182027840223 5639.420458782164)', 'POINT (-3798.740400119211 5668.070934216294)', 'POINT (-3739.438114033804 6082.48386894529)', 'POINT (-3576.889683004098 6188.526028744332)']"
595,2022-03-01 16:20:00+00:00,2022-03-01 16:45:00+00:00,"['POINT (-643.7038073647876 5917.381045442618)', 'POINT (-874.7926406780256 5799.649342370184)', 'POINT (-1294.7231293755513 5803.7232536543115)', 'POINT (-1714.1391348596549 5807.359983337736)', 'POINT (-2132.823102818835 5827.254067506341)', 'POINT (-2398.6430407981034 5864.346521511627)']"
595,2022-03-01 07:25:00+00:00,2022-03-01 07:35:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-739.2991200385076 5892.670013270189)', 'POINT (-656.1930712729868 5904.726388965254)']"
596,2022-03-01 17:25:00+00:00,2022-03-01 17:30:00+00:00,"['POINT (-2992.288271256545 6202.617103468241)', 'POINT (-3012.122613602897 6124.890104393832)']"
596,2022-03-01 08:40:00+00:00,2022-03-01 08:45:00+00:00,"['POINT (-3006.1304692527756 6136.852592082678)', 'POINT (-2998.280415606667 6190.6546157793955)']"
597,2022-03-01 07:10:00+00:00,2022-03-01 07:25:00+00:00,"['POINT (-1962.6146755160657 5797.276162062822)', 'POINT (-2375.933815685825 5845.513234405382)', 'POINT (-2795.2630809209786 5863.852721484697)', 'POINT (-3076.265507879355 5920.248353192508)']"
597,2022-03-01 16:15:00+00:00,2022-03-01 16:30:00+00:00,"['POINT (-3061.6662672300545 5929.835547456925)', 'POINT (-2589.9754318624573 5859.596325319708)', 'POINT (-2171.6152271375176 5827.721684310809)', 'POINT (-1977.2139161653663 5787.6889677984045)']"
598,2022-03-01 07:10:00+00:00,2022-03-01 08:40:00+00:00,"['POINT (-1613.0453946609055 3631.1979621903865)', 'POINT (-1908.0017778093488 3444.96627000441)', 'POINT (-1920.7222970856956 3801.7157915014745)', 'POINT (-1726.9251928471458 4067.258528559368)', 'POINT (-1458.586485085071 4242.2369666793165)', 'POINT (-1152.5257758624332 4379.279076463818)', 'POINT (-940.6368241024715 4614.536932868268)', 'POINT (-863.1738552369702 4988.621807536354)', 'POINT (-858.3032763878307 5408.540172057106)', 'POINT (-914.6875902158743 5799.850708678189)', 'POINT (-1334.6032290875912 5802.597045608038)', 'POINT (-1753.3838940372293 5814.539090155436)', 'POINT (-2172.7130259125443 5827.750728867223)', 'POINT (-2591.0730955584777 5859.630091384718)', 'POINT (-3009.7928059356777 5873.26816859409)', 'POINT (-3056.834071246624 6249.703423063065)', 'POINT (-3166.4159225944713 6541.208465197226)', 'POINT (-3518.006559973953 6614.550933208771)', 'POINT (-3465.522503983665 6859.66312467438)']"
598,2022-03-01 17:20:00+00:00,2022-03-01 18:50:00+00:00,"['POINT (-3480.17040400516 6856.274228255146)', 'POINT (-3333.5226601643876 6590.233237806516)', 'POINT (-3177.066306557575 6338.823779145607)', 'POINT (-3034.7963209143645 6088.515867511626)', 'POINT (-2808.3293448630216 5863.880083980723)', 'POINT (-2388.9018314223895 5847.112787457187)', 'POINT (-1970.0276702905971 5827.734249390055)', 'POINT (-1551.7692904336527 5799.929878803479)', 'POINT (-1131.9802665388981 5801.4321646127155)', 'POINT (-875.3162842891685 5625.134822902736)', 'POINT (-861.0646962898716 5205.916361442293)', 'POINT (-871.2061744611958 4786.168955108981)', 'POINT (-981.3026878533037 4442.041997806472)', 'POINT (-1242.5037639597476 4264.773505792359)', 'POINT (-1660.0952870534884 4221.883763515378)', 'POINT (-1734.5069426403902 3864.756465215089)', 'POINT (-1937.9793789988103 3608.74370088514)', 'POINT (-1705.8287157433303 3454.7383723141397)', 'POINT (-1598.3974946394105 3634.58685860962)']"
599,2022-03-01 17:25:00+00:00,2022-03-01 17:50:00+00:00,"['POINT (-2488.0018597976323 5885.7340875007185)', 'POINT (-2022.5469951219502 5827.363452596245)', 'POINT (-1604.2500372733455 5801.928733720838)', 'POINT (-1184.4882377126924 5802.580683049288)', 'POINT (-764.5163797661672 5800.050188723249)', 'POINT (-644.949398754268 5864.969009827369)']"
599,2022-03-01 08:00:00+00:00,2022-03-01 08:20:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1920.3754901838015 5827.032460450769)', 'POINT (-2339.614231441085 5841.033358455267)', 'POINT (-2476.9839014088598 5896.3509202956375)']"
600,2022-03-01 08:25:00+00:00,2022-03-01 08:30:00+00:00,"['POINT (-2856.115258780107 6604.438451924698)', 'POINT (-2857.955793665858 6673.731974208819)']"
600,2022-03-01 17:00:00+00:00,2022-03-01 17:05:00+00:00,"['POINT (-2847.855610673995 6663.900855198909)', 'POINT (-2866.21544177197 6614.269570934608)']"
601,2022-03-01 08:25:00+00:00,2022-03-01 08:40:00+00:00,"['POINT (-1828.6755214825132 5797.276162062822)', 'POINT (-1343.211223105909 5802.3539571454785)', 'POINT (-923.2987021173208 5799.924226300444)', 'POINT (-670.1369484466592 5924.666660916568)']"
601,2022-03-01 17:20:00+00:00,2022-03-01 17:35:00+00:00,"['POINT (-671.8639094966109 5917.381045442618)', 'POINT (-1043.759150900755 5800.400531984516)', 'POINT (-1463.6055691057998 5798.315894511461)', 'POINT (-1826.9485604325616 5804.561777536771)']"
602,2022-03-01 17:40:00+00:00,2022-03-01 18:30:00+00:00,"['POINT (-5.816781980895537 3582.204933328363)', 'POINT (-266.7988573902496 3848.575680302714)', 'POINT (-464.07676031067007 4122.820652837153)', 'POINT (-595.5560347764183 4438.948806622523)', 'POINT (-887.4844953709239 4578.289195496139)', 'POINT (-863.0860987631532 4997.022412200218)', 'POINT (-858.3958934435502 5416.940724538831)', 'POINT (-923.0883470813922 5799.922430388111)', 'POINT (-1176.7502550716968 5974.0498942565855)', 'POINT (-1590.6865726839098 6035.685006406481)', 'POINT (-1817.0844817029356 6221.727021204116)']"
602,2022-03-01 08:00:00+00:00,2022-03-01 08:40:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-870.7563568970724 5575.685938302714)', 'POINT (-861.5714416118253 5156.259187626749)', 'POINT (-877.1733388058657 4736.867637493828)', 'POINT (-754.6081914788225 4439.123621816177)', 'POINT (-476.85898154818227 4281.520319257471)', 'POINT (-424.1029818582514 3873.355470050379)', 'POINT (-194.9238521137078 3642.516845854944)', 'POINT (4.687651759314593 3590.917329801112)']"
603,2022-03-01 16:20:00+00:00,2022-03-01 16:55:00+00:00,"['POINT (-251.55200766343 4701.616285011303)', 'POINT (-245.89617757185914 5053.366342474143)', 'POINT (-411.7804620653353 5292.924778372159)', 'POINT (-698.6455611087933 5440.758609571896)', 'POINT (-885.864165482697 5717.209513968555)', 'POINT (-1224.7015676281032 5803.683150858531)', 'POINT (-1644.4743056195932 5802.508021356752)', 'POINT (-2159.204573599384 5856.260366705141)']"
603,2022-03-01 07:05:00+00:00,2022-03-01 07:30:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-870.7563568970724 5575.685938302714)', 'POINT (-607.1623593614866 5383.159695230111)', 'POINT (-269.4213713390231 5296.564017994406)', 'POINT (-234.516379700494 4911.64536251686)', 'POINT (-263.84854356994106 4694.364952397037)']"
604,2022-03-01 06:45:00+00:00,2022-03-01 07:05:00+00:00,"['POINT (-127.26644726325719 3412.3933194691285)', 'POINT (-182.19518301654003 3641.079486616639)', 'POINT (-411.44701325048703 3871.3777245752435)', 'POINT (-672.9450574810824 4056.707901953835)', 'POINT (-740.5029748398389 4006.33646327556)']"
604,2022-03-01 16:25:00+00:00,2022-03-01 16:45:00+00:00,"['POINT (-746.0297799695958 4008.345279959909)', 'POINT (-450.4647585170204 3975.76730972488)', 'POINT (-220.07990889089893 3736.1878028999195)', 'POINT (-34.62231132075835 3476.192678302713)', 'POINT (-121.7396421335003 3410.3845027847797)']"
605,2022-03-01 17:25:00+00:00,2022-03-01 18:00:00+00:00,"['POINT (-2616.4800271638437 6497.734086456471)', 'POINT (-2894.491262142772 6456.916438552959)', 'POINT (-3029.4281174196335 6137.246254418279)', 'POINT (-2857.3544167826544 5863.98274900735)', 'POINT (-2437.558272694354 5853.114365548048)', 'POINT (-2019.0516278889095 5827.3881305784425)', 'POINT (-1670.5827961985 5715.02925956164)', 'POINT (-1658.8521050369468 5622.009329435063)']"
605,2022-03-01 08:15:00+00:00,2022-03-01 08:55:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1502.1499471205514 5797.893279166081)', 'POINT (-1920.3754901838015 5827.032460450769)', 'POINT (-2339.614231441085 5841.033358455267)', 'POINT (-2758.6710792780536 5863.5330001737875)', 'POINT (-3033.5431113015 6039.077605766738)', 'POINT (-2992.048411687213 6442.949001311459)', 'POINT (-2580.6856986222756 6468.314441963594)', 'POINT (-2613.1823829134737 6503.459041698224)']"
606,2022-03-01 15:45:00+00:00,2022-03-01 16:20:00+00:00,"['POINT (-3255.070596103328 5479.41178070503)', 'POINT (-3482.1587244781713 5637.2901921865)', 'POINT (-3472.994795700486 5857.423413341869)', 'POINT (-3054.1685143740337 5874.576513372372)', 'POINT (-2634.5834103552697 5860.9685451600935)', 'POINT (-2216.228695108965 5828.902026662087)', 'POINT (-1796.5816766667149 5819.750662237804)', 'POINT (-1747.1848158780342 5761.221898211123)']"
606,2022-03-01 06:30:00+00:00,2022-03-01 07:05:00+00:00,"['POINT (-1739.3827521268113 5767.665364442226)', 'POINT (-2039.1100948585588 5827.246513844698)', 'POINT (-2457.573463922975 5854.30313974811)', 'POINT (-2877.4133396840257 5864.0247550620725)', 'POINT (-3296.913361698381 5875.9815990580655)', 'POINT (-3577.1845095535436 5690.576421354201)', 'POINT (-3381.960140011771 5520.643521920084)', 'POINT (-3262.8726598545513 5472.9683144739265)']"
607,2022-03-01 16:55:00+00:00,2022-03-01 17:30:00+00:00,"['POINT (-3569.215604711074 4903.19250465635)', 'POINT (-3784.1809580684767 5191.3265358123435)', 'POINT (-3797.1429934514963 5609.845418178941)', 'POINT (-3591.2504024086106 5849.657723904288)', 'POINT (-3337.9374915269937 6059.102705738792)', 'POINT (-3177.176242938443 6336.138904125721)', 'POINT (-2972.8803785734076 6601.807739014388)', 'POINT (-2607.0883227964246 6589.128747130136)']"
607,2022-03-01 07:50:00+00:00,2022-03-01 08:25:00+00:00,"['POINT (-2610.5184815063512 6587.644626145553)', 'POINT (-2976.285657167408 6591.9854146034995)', 'POINT (-3177.6015613310483 6325.751744581341)', 'POINT (-3338.6711899036372 6048.732765245829)', 'POINT (-3601.6305822089207 5849.086894289842)', 'POINT (-3796.1221882923796 5599.499794178302)', 'POINT (-3785.563662264724 5181.023036006881)', 'POINT (-3565.785446001147 4904.676625640933)']"
608,2022-03-01 16:00:00+00:00,2022-03-01 16:45:00+00:00,"['POINT (-416.1482587338951 5854.826833733975)', 'POINT (-868.2849154006611 5799.667047836696)', 'POINT (-1288.2179733914375 5803.906958285555)', 'POINT (-1707.7376142553312 5806.188942893681)', 'POINT (-2126.315363615812 5827.242568174521)', 'POINT (-2544.6912877123614 5858.203305434988)', 'POINT (-2964.4402169278223 5868.598417663739)', 'POINT (-3018.125390967348 6243.913624286227)', 'POINT (-2921.836477705775 6619.875743735196)', 'POINT (-2615.5388134891696 6623.487201562238)']"
608,2022-03-01 06:35:00+00:00,2022-03-01 07:20:00+00:00,"['POINT (-2610.5184815063512 6618.97054327486)', 'POINT (-3004.8812966369305 6472.233836677023)', 'POINT (-3034.857581846324 6054.135170262157)', 'POINT (-2773.7831291594002 5863.80773960638)', 'POINT (-2354.6153765588983 5842.883689912384)', 'POINT (-1935.4867615344276 5827.360423123419)', 'POINT (-1517.2520614449006 5798.513137441166)', 'POINT (-1097.4417089678443 5800.701210400303)', 'POINT (-677.6307452492127 5803.446260438371)', 'POINT (-421.16859071671325 5859.343492021353)']"
609,2022-03-01 16:55:00+00:00,2022-03-01 18:15:00+00:00,"['POINT (829.9556783260775 2163.4803049897623)', 'POINT (649.9024242011491 2426.6510743819777)', 'POINT (640.8823012868203 2846.203677248124)', 'POINT (640.1363254120583 3265.637152467569)', 'POINT (616.898193698848 3684.214646658525)', 'POINT (615.1932391218737 4102.666786482399)', 'POINT (530.628132513775 4476.264558428767)', 'POINT (194.97034366437316 4376.355183764752)', 'POINT (47.34224677718991 4100.449666642229)', 'POINT (-370.1637210271373 4138.218758274083)', 'POINT (-710.6383333419791 4259.272150396851)', 'POINT (-1130.0095473021279 4266.681688637672)', 'POINT (-1547.7947732947032 4229.637734656359)', 'POINT (-1729.363933521671 3977.1992557833228)', 'POINT (-1933.5557153326133 3721.2536110219817)', 'POINT (-1818.396951207044 3452.52200325236)', 'POINT (-1609.8151428460656 3661.483687587483)']"
609,2022-03-01 07:05:00+00:00,2022-03-01 08:25:00+00:00,"['POINT (-1623.7057594946937 3655.180302582578)', 'POINT (-1908.0017778093488 3444.96627000441)', 'POINT (-1920.7222970856956 3801.7157915014745)', 'POINT (-1726.9251928471458 4067.258528559368)', 'POINT (-1458.586485085071 4242.2369666793165)', 'POINT (-1040.120487147789 4260.616728671948)', 'POINT (-620.7713614071145 4252.998332606499)', 'POINT (-280.4818336358484 4129.615363200179)', 'POINT (137.43563048794275 4100.3340636271405)', 'POINT (203.56946965093715 4466.037480597119)', 'POINT (572.5133835650521 4428.781169813193)', 'POINT (628.0133284213479 4013.76458946443)', 'POINT (614.5610203376397 3594.1524429127016)', 'POINT (639.840233326375 3175.71734914381)', 'POINT (639.8222725125394 2756.1170868577806)', 'POINT (643.8595344585543 2336.7603807915416)', 'POINT (843.8462949747056 2169.7836899946674)']"
610,2022-03-01 07:30:00+00:00,2022-03-01 07:50:00+00:00,"['POINT (-165.5999331295073 5260.805527774772)', 'POINT (-33.29832407010581 4992.002536489875)', 'POINT (209.26245768550365 4826.367392662996)', 'POINT (400.14568132631075 4581.383012802926)', 'POINT (445.42371920899706 4453.425471620347)']"
610,2022-03-01 16:20:00+00:00,2022-03-01 16:40:00+00:00,"['POINT (447.7528813037526 4446.320032225456)', 'POINT (302.6669066822219 4705.243790163338)', 'POINT (63.39396818394612 4906.811026156395)', 'POINT (-13.67350416090615 5211.602739613336)', 'POINT (-167.92909522426285 5267.910967169662)']"
612,2022-03-01 07:40:00+00:00,2022-03-01 08:30:00+00:00,"['POINT (-1613.0453946609055 3631.1979621903865)', 'POINT (-1908.0017778093488 3444.96627000441)', 'POINT (-1920.7222970856956 3801.7157915014745)', 'POINT (-1726.9251928471458 4067.258528559368)', 'POINT (-1458.586485085071 4242.2369666793165)', 'POINT (-1040.120487147789 4260.616728671948)', 'POINT (-620.7713614071145 4252.998332606499)', 'POINT (-280.4818336358484 4129.615363200179)', 'POINT (137.43563048794275 4100.3340636271405)', 'POINT (203.56946965093715 4466.037480597119)', 'POINT (158.42238503548967 4763.677729768287)']"
612,2022-03-01 17:10:00+00:00,2022-03-01 18:00:00+00:00,"['POINT (170.74694042286592 4771.135720847398)', 'POINT (186.96578200954556 4293.2779954240705)', 'POINT (-36.11647500125976 4100.024694678742)', 'POINT (-385.6752686195283 4217.326145746032)', 'POINT (-794.0065443323665 4263.226184849154)', 'POINT (-1213.384611580469 4265.826293627026)', 'POINT (-1631.0083717689452 4223.444092061478)', 'POINT (-1732.3224273074702 3893.8126399508096)', 'POINT (-1936.8581745999961 3637.860299213389)', 'POINT (-1734.9642148199264 3454.343288689834)', 'POINT (-1625.3699500482817 3623.739971111275)']"
613,2022-03-01 07:40:00+00:00,2022-03-01 08:10:00+00:00,"['POINT (-207.44845187574333 5214.852253865081)', 'POINT (-214.91128618827312 4758.364217508074)', 'POINT (-171.5416541747067 4348.719966863163)', 'POINT (-321.5756836432818 4133.55759319785)', 'POINT (-459.22428757298115 4049.2304454406362)', 'POINT (-433.08548313441446 3642.2160552044284)', 'POINT (-653.8614914661872 3631.3877320792903)']"
613,2022-03-01 17:00:00+00:00,2022-03-01 17:30:00+00:00,"['POINT (-654.0366978538146 3632.0760648960236)', 'POINT (-429.4394672547595 3811.5770310177704)', 'POINT (-471.38528371677063 4229.2157935809055)', 'POINT (-142.42658015245897 4112.531570966053)', 'POINT (-228.08193395542088 4519.997816689558)', 'POINT (-235.31662516129353 4936.790221084458)', 'POINT (-207.27324548811586 5214.163921048348)']"
